id,name,category,amount,status,note
14144,Citra,alpha,7063.04,ok,"needs, review"
14145,Ada,alpha,6808.96,ok,"batch 45"
14146,Citra,alpha,8048.00,ok,"batch 46"
14147,Bima,alpha,6542.08,ok,"batch 47"
14148,Citra,alpha,4915.84,ok,"batch 48"
14149,Danu,alpha,8055.68,ok,"batch 49"
14150,Ada,alpha,1603.84,ok,"batch 50"
14151,Bima,alpha,1554.56,ok,"batch 51"
14152,Danu,alpha,4062.72,ok,"quote ""check"""
14153,Danu,alpha,2048.64,ok,"batch 53"
14154,Citra,alpha,6271.92,ok,"batch 54"
14155,Citra,alpha,6712.32,ok,"batch 55"
14156,Eka,alpha,2389.76,ok,"batch 56"
14157,Bima,alpha,8519.68,ok,"batch 57"
14158,Eka,alpha,5319.68,ok,"batch 58"
14159,Eka,alpha,1098.88,ok,"batch 59"
14160,Danu,alpha,2289.28,ok,"batch 60"
14161,Citra,alpha,4401.28,ok,"needs, review"
14162,Bima,alpha,6138.88,ok,"batch 62"
14163,Bima,alpha,7704.32,ok,"batch 63"
14164,Citra,alpha,3866.88,ok,"batch 64"
14165,Danu,alpha,6750.72,ok,"batch 65"
14166,Danu,alpha,7265.92,ok,"batch 66"
14167,Bima,alpha,8610.49,ok,"normal cleanup"
14168,Bima,alpha,9532.16,ok,"batch 68"
14169,Danu,alpha,211.20,ok,"batch 69"
14170,Eka,alpha,7680.64,ok,"batch 70"
14171,Citra,alpha,4137.60,ok,"batch 71"
14172,Danu,alpha,5947.52,ok,"batch 72"
14173,Citra,alpha,7190.40,ok,"batch 73"
14174,Danu,alpha,4791.04,ok,"batch 74"
14175,Eka,alpha,6037.12,ok,"batch 75"
14176,Danu,alpha,3178.24,ok,"batch 76"
14177,Ada,alpha,6743.04,ok,"batch 77"
14178,Ada,alpha,5339.52,ok,"needs, review"
14179,Bima,alpha,918.40,ok,"batch 79"
14180,Eka,alpha,3173.76,ok,"batch 80"
14181,Danu,alpha,6174.08,ok,"quote ""check"""
14182,Danu,alpha,5769.60,ok,"batch 82"
14183,Ada,alpha,9476.48,ok,"batch 83"
14184,Ada,alpha,6488.32,ok,"batch 84"
14185,Danu,alpha,6881.92,ok,"batch 85"
14186,Ada,alpha,8137.60,ok,"batch 86"
14187,Bima,alpha,1437.44,ok,"batch 87"
14188,Danu,alpha,4333.44,ok,"batch 88"
14189,Ada,alpha,5944.96,ok,"batch 89"
14190,Citra,alpha,9431.04,ok,"batch 90"
14191,Ada,alpha,1952.56,ok,"batch 91"
14192,Eka,alpha,4741.76,ok,"batch 92"
14193,Bima,alpha,525.44,ok,"batch 93"
14194,Citra,alpha,5303.04,ok,"batch 94"
14195,Eka,alpha,1704.32,ok,"needs, review"
14196,Ada,alpha,1707.52,ok,"batch 96"
14197,Ada,alpha,2216.96,ok,"batch 97"
14198,Ada,alpha,1193.60,ok,"normal cleanup"
14199,Bima,alpha,3874.56,ok,"batch 99"
14200,Bima,alpha,5788.80,ok,"batch 0"
14201,Eka,alpha,7214.72,ok,"batch 1"
14202,Ada,alpha,6161.28,ok,"batch 2"
14203,Citra,alpha,5234.56,ok,"batch 3"
14204,Citra,alpha,3797.12,ok,"batch 4"
14205,Danu,alpha,4032.64,ok,"batch 5"
14206,Danu,alpha,6236.16,ok,"batch 6"
14207,Eka,alpha,6549.76,ok,"batch 7"
14208,Danu,alpha,4753.92,ok,"batch 8"
14209,Danu,alpha,7498.88,ok,"batch 9"
14210,Bima,alpha,5693.44,ok,"quote ""check"""
14211,Bima,alpha,1128.32,ok,"batch 11"
14212,Eka,alpha,2709.12,ok,"needs, review"
14213,Bima,alpha,3832.96,ok,"batch 13"
14214,Ada,alpha,1348.48,ok,"batch 14"
14215,Citra,alpha,2847.36,ok,"batch 15"
14216,Ada,alpha,5287.04,ok,"batch 16"
14217,Citra,alpha,5284.48,ok,"batch 17"
14218,Ada,alpha,6444.16,ok,"batch 18"
14219,Citra,alpha,2075.52,ok,"batch 19"
14220,Danu,alpha,2395.52,ok,"batch 20"
14221,Ada,alpha,9193.60,ok,"batch 21"
14222,Citra,alpha,7550.08,ok,"batch 22"
14223,Eka,alpha,2605.44,ok,"batch 23"
14224,Ada,alpha,947.20,ok,"batch 24"
14225,Citra,alpha,7946.24,ok,"batch 25"
14226,Citra,alpha,5577.60,ok,"batch 26"
14227,Bima,alpha,1812.48,ok,"batch 27"
14228,Bima,alpha,7315.84,ok,"batch 28"
14229,Danu,alpha,2071.04,ok,"needs, review"
14230,Citra,alpha,4210.56,ok,"batch 30"
14231,Eka,alpha,5482.24,ok,"batch 31"
14232,Citra,alpha,6837.12,ok,"batch 32"
14233,Eka,alpha,5159.04,ok,"batch 33"
14234,Bima,alpha,3000.32,ok,"batch 34"
14235,Eka,alpha,5621.12,ok,"batch 35"
14236,Ada,alpha,9191.04,ok,"batch 36"
14237,Bima,alpha,6282.88,ok,"batch 37"
14238,Citra,alpha,2271.36,ok,"batch 38"
14239,Eka,alpha,425.60,ok,"quote ""check"""
14240,Ada,alpha,177.92,ok,"batch 40"
14241,Danu,alpha,4606.08,ok,"batch 41"
14242,Danu,alpha,7328.00,ok,"batch 42"
14243,Eka,alpha,2237.44,ok,"batch 43"
14244,Eka,alpha,2940.16,ok,"batch 44"
14245,Bima,alpha,7185.92,ok,"batch 45"
14246,Citra,alpha,4560.64,ok,"needs, review"
14247,Danu,alpha,8993.92,ok,"batch 47"
14248,Eka,alpha,8588.80,ok,"batch 48"
14249,Ada,alpha,6300.80,ok,"batch 49"
14250,Citra,alpha,4728.32,ok,"batch 50"
14251,Ada,alpha,6832.00,ok,"batch 51"
14252,Ada,alpha,9114.24,ok,"batch 52"
14253,Danu,alpha,3542.40,ok,"batch 53"
14254,Citra,alpha,7206.40,ok,"batch 54"
14255,Eka,alpha,7946.88,ok,"batch 55"
14256,Danu,alpha,9458.56,ok,"batch 56"
14257,Citra,alpha,5584.64,ok,"batch 57"
14258,Bima,alpha,7087.36,ok,"batch 58"
14259,Ada,alpha,5045.76,ok,"batch 59"
14260,Ada,alpha,3899.52,ok,"normal cleanup"
14261,Ada,alpha,3916.80,ok,"batch 61"
14262,Danu,alpha,3880.96,ok,"batch 62"
14263,Danu,alpha,4566.40,ok,"needs, review"
14264,Citra,alpha,703.36,ok,"batch 64"
14265,Eka,alpha,9261.44,ok,"batch 65"
14266,Ada,alpha,6373.76,ok,"batch 66"
14267,Ada,alpha,4102.40,ok,"batch 67"
14268,Ada,alpha,4950.40,ok,"quote ""check"""
14269,Ada,alpha,7431.04,ok,"batch 69"
14270,Eka,alpha,2936.24,ok,"batch 70"
14271,Ada,alpha,198.40,ok,"batch 71"
14272,Ada,alpha,6055.68,ok,"batch 72"
14273,Ada,alpha,7591.68,ok,"batch 73"
14274,Ada,alpha,2275.20,ok,"batch 74"
14275,Bima,alpha,9251.84,ok,"batch 75"
14276,Eka,alpha,4204.80,ok,"batch 76"
14277,Citra,alpha,8798.08,ok,"batch 77"
14278,Ada,alpha,1002.24,ok,"batch 78"
14279,Bima,alpha,8583.04,ok,"batch 79"
14280,Ada,alpha,455.68,ok,"needs, review"
14281,Eka,alpha,4468.48,ok,"batch 81"
14282,Citra,alpha,9132.16,ok,"batch 82"
14283,Ada,alpha,83.84,ok,"batch 83"
14284,Danu,alpha,849.92,ok,"batch 84"
14285,Ada,alpha,8645.76,ok,"batch 85"
14286,Citra,alpha,8616.32,ok,"batch 86"
14287,Eka,alpha,8760.32,ok,"batch 87"
14288,Citra,alpha,7379.77,ok,"batch 88"
14289,Eka,alpha,3229.44,ok,"batch 89"
14290,Ada,alpha,4064.64,ok,"batch 90"
14291,Eka,alpha,8722.56,ok,"normal cleanup"
14292,Bima,alpha,1619.20,ok,"batch 92"
14293,Eka,alpha,808.96,ok,"batch 93"
14294,Danu,alpha,7011.20,ok,"batch 94"
14295,Bima,alpha,2858.88,ok,"batch 95"
14296,Ada,alpha,9480.32,ok,"batch 96"
14297,Bima,alpha,4700.80,ok,"needs, review"
14298,Bima,alpha,6145.92,ok,"batch 98"
14299,Ada,alpha,942.08,ok,"batch 99"
14300,Citra,alpha,7073.28,ok,"batch 0"
14301,Danu,alpha,1909.12,ok,"batch 1"
14302,Eka,alpha,8012.80,ok,"batch 2"
14303,Citra,alpha,4380.80,ok,"batch 3"
14304,Ada,alpha,6587.52,ok,"batch 4"
14305,Danu,alpha,3521.92,ok,"batch 5"
14306,Citra,alpha,7290.24,ok,"batch 6"
14307,Bima,alpha,1276.16,ok,"batch 7"
14308,Eka,alpha,1568.64,ok,"batch 8"
14309,Citra,alpha,8117.12,ok,"batch 9"
14310,Bima,alpha,889.60,ok,"batch 10"
14311,Eka,alpha,2991.36,ok,"batch 11"
14312,Ada,alpha,1079.68,ok,"batch 12"
14313,Eka,alpha,9899.52,ok,"batch 13"
14314,Danu,alpha,7276.16,ok,"needs, review"
14315,Bima,alpha,7040.00,ok,"batch 15"
14316,Eka,alpha,262.40,ok,"batch 16"
14317,Citra,alpha,7711.36,ok,"batch 17"
14318,Ada,alpha,5213.44,ok,"batch 18"
14319,Danu,alpha,3450.88,ok,"batch 19"
14320,Bima,alpha,8334.72,ok,"batch 20"
14321,Ada,alpha,4524.80,ok,"batch 21"
14322,Ada,alpha,7888.00,ok,"normal cleanup"
14323,Danu,alpha,2485.76,ok,"batch 23"
14324,Eka,alpha,3699.20,ok,"batch 24"
14325,Bima,alpha,7591.68,ok,"batch 25"
14326,Citra,alpha,9853.44,ok,"quote ""check"""
14327,Danu,alpha,3114.24,ok,"batch 27"
14328,Eka,alpha,5941.12,ok,"batch 28"
14329,Ada,alpha,5472.64,ok,"batch 29"
14330,Bima,alpha,9146.24,ok,"batch 30"
14331,Bima,alpha,2051.84,ok,"needs, review"
14332,Bima,alpha,6017.28,ok,"batch 32"
14333,Bima,alpha,6339.20,ok,"batch 33"
14334,Ada,alpha,1270.40,ok,"batch 34"
14335,Citra,alpha,2853.12,ok,"batch 35"
14336,Danu,alpha,8817.28,ok,"batch 36"
14337,Bima,alpha,7420.80,ok,"batch 37"
14338,Danu,alpha,8547.84,ok,"batch 38"
14339,Bima,alpha,5260.72,ok,"batch 39"
14340,Eka,alpha,6536.32,ok,"batch 40"
14341,Danu,alpha,8641.92,ok,"batch 41"
14342,Ada,alpha,7924.48,ok,"batch 42"
14343,Ada,alpha,161.28,ok,"batch 43"
14344,Bima,alpha,8138.24,ok,"batch 44"
14345,Citra,alpha,8753.92,ok,"batch 45"
14346,Danu,alpha,6717.44,ok,"batch 46"
14347,Eka,alpha,6984.32,ok,"batch 47"
14348,Danu,alpha,337.28,ok,"needs, review"
14349,Ada,alpha,4848.00,ok,"batch 49"
14350,Bima,alpha,5444.48,ok,"batch 50"
14351,Ada,alpha,4727.04,ok,"batch 51"
14352,Eka,alpha,6784.64,ok,"batch 52"
14353,Eka,alpha,3003.52,ok,"normal cleanup"
14354,Danu,alpha,9096.32,ok,"batch 54"
14355,Ada,alpha,9437.36,ok,"quote ""check"""
14356,Danu,alpha,795.52,ok,"batch 56"
14357,Citra,alpha,927.04,ok,"batch 57"
14358,Eka,alpha,247.68,ok,"batch 58"
14359,Eka,alpha,1607.68,ok,"batch 59"
14360,Eka,alpha,6343.04,ok,"batch 60"
14361,Eka,alpha,7918.72,ok,"batch 61"
14362,Bima,alpha,2332.80,ok,"batch 62"
14363,Danu,alpha,3219.84,ok,"batch 63"
14364,Eka,alpha,7964.16,ok,"batch 64"
14365,Ada,alpha,7624.32,ok,"needs, review"
14366,Bima,alpha,7326.72,ok,"batch 66"
14367,Bima,alpha,1835.52,ok,"batch 67"
14368,Ada,alpha,5180.16,ok,"batch 68"
14369,Eka,alpha,2304.64,ok,"batch 69"
14370,Eka,alpha,3500.80,ok,"batch 70"
14371,Eka,alpha,3146.24,ok,"batch 71"
14372,Bima,alpha,6508.80,ok,"batch 72"
14373,Danu,alpha,53.12,ok,"batch 73"
14374,Bima,alpha,4704.00,ok,"batch 74"
14375,Bima,alpha,3534.08,ok,"batch 75"
14376,Danu,alpha,3051.52,ok,"batch 76"
14377,Eka,alpha,7194.88,ok,"batch 77"
14378,Eka,alpha,9936.00,ok,"batch 78"
14379,Bima,alpha,3376.64,ok,"batch 79"
14380,Danu,alpha,3892.48,ok,"batch 80"
14381,Bima,alpha,4874.24,ok,"batch 81"
14382,Ada,alpha,7068.80,ok,"needs, review"
14383,Citra,alpha,2476.16,ok,"batch 83"
14384,Citra,alpha,4427.52,ok,"quote ""check"""
14385,Eka,alpha,7168.00,ok,"batch 85"
14386,Danu,alpha,171.52,ok,"batch 86"
14387,Citra,alpha,9772.80,ok,"batch 87"
14388,Bima,alpha,707.84,ok,"batch 88"
14389,Ada,alpha,1123.20,ok,"batch 89"
14390,Citra,alpha,2145.28,ok,"batch 90"
14391,Ada,alpha,7037.44,ok,"batch 91"
14392,Eka,alpha,755.84,ok,"batch 92"
14393,Danu,alpha,8121.60,ok,"batch 93"
14394,Bima,alpha,1695.36,ok,"batch 94"
14395,Bima,alpha,2967.68,ok,"batch 95"
14396,Bima,alpha,5687.04,ok,"batch 96"
14397,Bima,alpha,1219.20,ok,"batch 97"
14398,Ada,alpha,2946.56,ok,"batch 98"
14399,Ada,alpha,8327.04,ok,"needs, review"
14400,Citra,alpha,4105.60,ok,"batch 0"
14401,Citra,alpha,8796.80,ok,"batch 1"
14402,Bima,alpha,6165.12,ok,"batch 2"
14403,Citra,alpha,9248.64,ok,"batch 3"
14404,Bima,alpha,2685.44,ok,"batch 4"
14405,Bima,alpha,9219.20,ok,"batch 5"
14406,Bima,alpha,6342.40,ok,"batch 6"
14407,Citra,alpha,5736.96,ok,"batch 7"
14408,Danu,alpha,4127.36,ok,"batch 8"
14409,Bima,alpha,2385.28,ok,"batch 9"
14410,Citra,alpha,5329.28,ok,"batch 10"
14411,Danu,alpha,848.64,ok,"batch 11"
14412,Eka,alpha,8810.24,ok,"batch 12"
14413,Danu,alpha,4643.20,ok,"quote ""check"""
14414,Bima,alpha,9418.24,ok,"batch 14"
14415,Eka,alpha,5242.24,ok,"normal cleanup"
14416,Eka,alpha,2977.92,ok,"needs, review"
14417,Citra,alpha,3847.68,ok,"batch 17"
14418,Bima,alpha,1035.52,ok,"batch 18"
14419,Bima,alpha,7385.60,ok,"batch 19"
14420,Citra,alpha,496.64,ok,"batch 20"
14421,Danu,alpha,2634.24,ok,"batch 21"
14422,Eka,alpha,4490.88,ok,"batch 22"
14423,Citra,alpha,8769.28,ok,"batch 23"
14424,Eka,alpha,2405.76,ok,"batch 24"
14425,Eka,alpha,3684.48,ok,"batch 25"
14426,Danu,alpha,5864.96,ok,"batch 26"
14427,Ada,alpha,1543.04,ok,"batch 27"
14428,Citra,alpha,8189.44,ok,"batch 28"
14429,Eka,alpha,3847.68,ok,"batch 29"
14430,Ada,alpha,1738.88,ok,"batch 30"
14431,Ada,alpha,1751.68,ok,"batch 31"
14432,Citra,alpha,2732.16,ok,"batch 32"
14433,Citra,alpha,2138.88,pending,"needs, review"
14434,Bima,alpha,4681.60,ok,"batch 34"
14435,Eka,alpha,7104.00,ok,"batch 35"
14436,Citra,alpha,4711.04,ok,"batch 36"
14437,Bima,alpha,3016.32,ok,"batch 37"
14438,Eka,alpha,1552.00,ok,"batch 38"
14439,Citra,alpha,151.68,ok,"batch 39"
14440,Citra,alpha,1852.16,ok,"batch 40"
14441,Ada,alpha,3676.16,ok,"batch 41"
14442,Bima,alpha,4427.52,ok,"quote ""check"""
14443,Citra,alpha,2037.12,ok,"batch 43"
14444,Citra,alpha,3147.52,ok,"batch 44"
14445,Ada,alpha,2858.24,ok,"batch 45"
14446,Eka,alpha,6991.36,ok,"normal cleanup"
14447,Citra,alpha,2554.24,ok,"batch 47"
14448,Eka,alpha,3544.32,ok,"batch 48"
14449,Bima,alpha,5170.56,ok,"batch 49"
14450,Citra,alpha,4199.04,ok,"needs, review"
14451,Danu,alpha,5911.68,ok,"batch 51"
14452,Danu,alpha,1738.88,ok,"batch 52"
14453,Bima,alpha,2714.24,ok,"batch 53"
14454,Bima,alpha,4336.64,ok,"batch 54"
14455,Ada,alpha,3457.28,ok,"batch 55"
14456,Citra,alpha,3984.64,ok,"batch 56"
14457,Danu,alpha,7196.72,ok,"batch 57"
14458,Ada,alpha,3623.68,ok,"batch 58"
14459,Bima,alpha,5800.96,ok,"batch 59"
14460,Citra,alpha,4940.80,ok,"batch 60"
14461,Eka,alpha,1838.08,ok,"batch 61"
14462,Bima,alpha,2839.04,ok,"batch 62"
14463,Eka,alpha,7167.36,ok,"batch 63"
14464,Citra,alpha,3843.20,ok,"batch 64"
14465,Citra,alpha,7479.68,ok,"batch 65"
14466,Ada,alpha,7678.72,ok,"batch 66"
14467,Danu,alpha,5559.68,ok,"needs, review"
14468,Citra,alpha,9068.80,ok,"batch 68"
14469,Citra,alpha,8161.92,ok,"batch 69"
14470,Danu,alpha,5587.84,ok,"batch 70"
14471,Danu,alpha,2579.12,ok,"quote ""check"""
14472,Eka,alpha,3153.92,ok,"batch 72"
14473,Ada,alpha,5445.76,ok,"batch 73"
14474,Danu,alpha,3577.60,ok,"batch 74"
14475,Eka,alpha,5182.08,ok,"batch 75"
14476,Eka,alpha,5232.00,ok,"batch 76"
14477,Ada,alpha,4277.76,ok,"normal cleanup"
14478,Eka,alpha,1480.32,ok,"batch 78"
14479,Citra,alpha,5391.36,ok,"batch 79"
14480,Ada,alpha,3972.48,ok,"batch 80"
14481,Eka,alpha,9213.44,ok,"batch 81"
14482,Danu,alpha,1356.80,ok,"batch 82"
14483,Eka,alpha,9700.48,ok,"batch 83"
14484,Ada,alpha,1409.92,ok,"needs, review"
14485,Eka,alpha,6979.84,ok,"batch 85"
14486,Ada,alpha,8288.64,ok,"batch 86"
14487,Danu,alpha,9066.88,ok,"batch 87"
14488,Danu,alpha,7230.72,ok,"batch 88"
14489,Eka,alpha,2924.16,ok,"batch 89"
14490,Danu,alpha,9685.12,ok,"batch 90"
14491,Danu,alpha,3955.20,ok,"batch 91"
14492,Citra,alpha,2744.96,ok,"batch 92"
14493,Eka,alpha,7957.12,ok,"batch 93"
14494,Ada,alpha,7125.12,ok,"batch 94"
14495,Ada,alpha,2261.12,ok,"batch 95"
14496,Citra,alpha,7675.52,ok,"batch 96"
14497,Eka,alpha,3779.20,ok,"batch 97"
14498,Citra,alpha,5943.04,ok,"batch 98"
14499,Eka,alpha,6490.88,ok,"batch 99"
14500,Eka,alpha,1936.00,ok,"quote ""check"""
14501,Danu,alpha,7024.64,ok,"needs, review"
14502,Ada,alpha,6133.12,ok,"batch 2"
14503,Bima,alpha,5151.29,ok,"batch 3"
14504,Citra,alpha,2424.32,ok,"batch 4"
14505,Danu,alpha,5434.24,ok,"batch 5"
14506,Eka,alpha,6448.64,ok,"batch 6"
14507,Ada,alpha,370.56,ok,"batch 7"
14508,Citra,alpha,5395.20,ok,"normal cleanup"
14509,Eka,alpha,6026.24,ok,"batch 9"
14510,Danu,alpha,2087.68,ok,"batch 10"
14511,Danu,alpha,7820.16,ok,"batch 11"
14512,Bima,alpha,8053.76,ok,"batch 12"
14513,Eka,alpha,3876.48,ok,"batch 13"
14514,Danu,alpha,3175.68,ok,"batch 14"
14515,Bima,alpha,3296.64,ok,"batch 15"
14516,Eka,alpha,5646.08,ok,"batch 16"
14517,Ada,alpha,428.16,ok,"batch 17"
14518,Eka,alpha,897.28,ok,"needs, review"
14519,Danu,alpha,202.88,ok,"batch 19"
14520,Citra,alpha,6766.72,ok,"batch 20"
14521,Citra,alpha,5261.44,ok,"batch 21"
14522,Ada,alpha,4416.00,ok,"batch 22"
14523,Citra,alpha,7441.92,ok,"batch 23"
14524,Danu,alpha,1509.12,ok,"batch 24"
14525,Eka,alpha,7032.96,ok,"batch 25"
14526,Eka,alpha,4935.68,ok,"batch 26"
14527,Ada,alpha,8080.64,ok,"batch 27"
14528,Bima,alpha,2028.80,ok,"batch 28"
14529,Citra,alpha,9359.36,ok,"quote ""check"""
14530,Danu,alpha,8858.24,ok,"batch 30"
14531,Bima,alpha,689.28,ok,"batch 31"
14532,Bima,alpha,4314.88,ok,"batch 32"
14533,Bima,alpha,9711.36,ok,"batch 33"
14534,Danu,alpha,7069.36,ok,"batch 34"
14535,Citra,alpha,7777.28,ok,"needs, review"
14536,Ada,alpha,4462.72,ok,"batch 36"
14537,Eka,alpha,8030.72,ok,"batch 37"
14538,Bima,alpha,7150.08,ok,"batch 38"
14539,Ada,alpha,7078.40,ok,"normal cleanup"
14540,Citra,alpha,1333.12,ok,"batch 40"
14541,Danu,alpha,3863.04,ok,"batch 41"
14542,Citra,alpha,5392.64,ok,"batch 42"
14543,Ada,alpha,7482.88,ok,"batch 43"
14544,Eka,alpha,3063.04,ok,"batch 44"
14545,Citra,alpha,5229.44,ok,"batch 45"
14546,Danu,alpha,1412.48,ok,"batch 46"
14547,Eka,alpha,3838.00,ok,"batch 47"
14548,Bima,alpha,4752.64,ok,"batch 48"
14549,Danu,alpha,6363.52,ok,"batch 49"
14550,Bima,alpha,6160.00,ok,"batch 50"
14551,Ada,alpha,7453.44,ok,"batch 51"
14552,Ada,alpha,241.28,ok,"needs, review"
14553,Citra,alpha,7589.76,ok,"batch 53"
14554,Danu,alpha,6915.20,ok,"batch 54"
14555,Danu,alpha,9331.20,ok,"batch 55"
14556,Bima,alpha,8229.12,ok,"batch 56"
14557,Eka,alpha,1514.88,ok,"batch 57"
14558,Ada,beta,9310.08,ok,"quote ""check"""
14559,Bima,alpha,6122.88,ok,"batch 59"
14560,Bima,alpha,6133.76,ok,"batch 60"
14561,Danu,alpha,9275.52,ok,"batch 61"
14562,Bima,alpha,4996.48,ok,"batch 62"
14563,Citra,alpha,8644.48,ok,"batch 63"
14564,Eka,alpha,8746.88,ok,"batch 64"
14565,Eka,alpha,3320.96,ok,"batch 65"
14566,Ada,alpha,5952.00,ok,"batch 66"
14567,Danu,alpha,2768.00,ok,"batch 67"
14568,Citra,alpha,7368.32,ok,"batch 68"
14569,Citra,alpha,9242.88,ok,"needs, review"
14570,Citra,alpha,2366.72,ok,"normal cleanup"
14571,Danu,alpha,6004.48,ok,"batch 71"
14572,Citra,alpha,9455.36,ok,"batch 72"
14573,Danu,alpha,2939.52,ok,"batch 73"
14574,Bima,alpha,9573.12,ok,"batch 74"
14575,Ada,alpha,4007.68,ok,"batch 75"
14576,Danu,alpha,8519.68,ok,"batch 76"
14577,Citra,alpha,718.72,ok,"batch 77"
14578,Citra,alpha,570.24,ok,"batch 78"
14579,Danu,alpha,5566.72,ok,"batch 79"
14580,Eka,alpha,7226.88,ok,"batch 80"
14581,Eka,alpha,6487.04,ok,"batch 81"
14582,Danu,alpha,7742.00,ok,"batch 82"
14583,Eka,alpha,1502.72,ok,"batch 83"
14584,Eka,alpha,6007.04,ok,"batch 84"
14585,Citra,alpha,6780.80,ok,"batch 85"
14586,Citra,alpha,6323.20,ok,"needs, review"
14587,Citra,alpha,8835.84,ok,"quote ""check"""
14588,Danu,alpha,4640.00,ok,"batch 88"
14589,Bima,alpha,9271.04,ok,"batch 89"
14590,Bima,alpha,7235.20,ok,"batch 90"
14591,Danu,alpha,9881.60,ok,"batch 91"
14592,Citra,alpha,1226.24,ok,"batch 92"
14593,Bima,alpha,9237.76,ok,"batch 93"
14594,Eka,alpha,696.96,ok,"batch 94"
14595,Danu,alpha,5595.52,ok,"batch 95"
14596,Eka,alpha,1224.32,ok,"batch 96"
14597,Ada,alpha,8112.00,ok,"batch 97"
14598,Bima,alpha,3843.84,ok,"batch 98"
14599,Bima,alpha,8072.96,ok,"batch 99"
14600,Ada,alpha,7614.08,ok,"batch 0"
14601,Eka,alpha,3424.00,ok,"normal cleanup"
14602,Danu,alpha,9589.12,ok,"batch 2"
14603,Ada,alpha,9242.24,ok,"needs, review"
14604,Bima,alpha,8216.96,ok,"batch 4"
14605,Danu,alpha,4531.84,ok,"batch 5"
14606,Eka,alpha,5464.96,ok,"batch 6"
14607,Eka,alpha,1742.08,ok,"batch 7"
14608,Danu,alpha,4487.68,ok,"batch 8"
14609,Citra,alpha,1289.60,ok,"batch 9"
14610,Citra,alpha,5168.64,ok,"batch 10"
14611,Bima,alpha,5364.48,ok,"batch 11"
14612,Citra,alpha,9259.52,ok,"batch 12"
14613,Ada,alpha,2328.24,ok,"batch 13"
14614,Eka,alpha,6988.16,ok,"batch 14"
14615,Ada,alpha,3790.72,ok,"batch 15"
14616,Danu,alpha,5311.36,ok,"quote ""check"""
14617,Ada,alpha,240.00,ok,"batch 17"
14618,Bima,alpha,8979.12,ok,"batch 18"
14619,Bima,alpha,1992.32,ok,"batch 19"
14620,Ada,alpha,9050.88,ok,"needs, review"
14621,Eka,alpha,8967.68,ok,"batch 21"
14622,Citra,alpha,5969.92,ok,"batch 22"
14623,Danu,alpha,208.00,ok,"batch 23"
14624,Eka,alpha,6048.00,ok,"batch 24"
14625,Bima,alpha,9992.96,ok,"batch 25"
14626,Bima,alpha,7089.28,ok,"batch 26"
14627,Bima,alpha,4305.28,ok,"batch 27"
14628,Eka,alpha,5432.32,ok,"batch 28"
14629,Danu,alpha,476.80,ok,"batch 29"
14630,Bima,alpha,7814.40,ok,"batch 30"
14631,Citra,alpha,3136.57,ok,"batch 31"
14632,Eka,alpha,6545.28,ok,"normal cleanup"
14633,Danu,alpha,4334.08,ok,"batch 33"
14634,Citra,alpha,8839.68,ok,"batch 34"
14635,Bima,alpha,7.04,ok,"batch 35"
14636,Eka,alpha,6473.60,ok,"batch 36"
14637,Bima,alpha,6369.92,ok,"needs, review"
14638,Bima,alpha,3676.16,ok,"batch 38"
14639,Citra,alpha,7103.36,ok,"batch 39"
14640,Danu,alpha,5526.40,ok,"batch 40"
14641,Bima,alpha,3045.12,ok,"batch 41"
14642,Danu,alpha,3987.20,ok,"batch 42"
14643,Eka,alpha,117.12,ok,"batch 43"
14644,Eka,alpha,3787.52,ok,"batch 44"
14645,Citra,alpha,5716.48,ok,"quote ""check"""
14646,Bima,alpha,1486.08,ok,"batch 46"
14647,Citra,alpha,4647.68,ok,"batch 47"
14648,Eka,alpha,2560.00,ok,"batch 48"
14649,Citra,alpha,1335.04,ok,"batch 49"
14650,Ada,alpha,1779.20,ok,"batch 50"
14651,Danu,alpha,2610.56,ok,"batch 51"
14652,Bima,alpha,9320.96,ok,"batch 52"
14653,Eka,alpha,2526.08,ok,"batch 53"
14654,Citra,alpha,7654.40,ok,"needs, review"
14655,Danu,alpha,8135.04,ok,"batch 55"
14656,Eka,alpha,967.68,ok,"batch 56"
14657,Ada,alpha,3870.08,ok,"batch 57"
14658,Ada,alpha,2126.08,ok,"batch 58"
14659,Bima,alpha,1674.88,ok,"batch 59"
14660,Citra,alpha,2416.64,ok,"batch 60"
14661,Bima,alpha,7968.64,ok,"batch 61"
14662,Ada,alpha,5052.80,ok,"batch 62"
14663,Danu,alpha,3392.00,ok,"normal cleanup"
14664,Eka,alpha,3319.04,ok,"batch 64"
14665,Eka,alpha,437.76,ok,"batch 65"
14666,Citra,alpha,7916.16,ok,"batch 66"
14667,Ada,alpha,7251.20,ok,"batch 67"
14668,Citra,alpha,5324.80,ok,"batch 68"
14669,Citra,alpha,9400.32,ok,"batch 69"
14670,Danu,alpha,1404.80,ok,"batch 70"
14671,Bima,alpha,8510.64,ok,"needs, review"
14672,Eka,alpha,7282.56,ok,"batch 72"
14673,Eka,alpha,6047.36,ok,"batch 73"
14674,Citra,alpha,7002.24,ok,"quote ""check"""
14675,Bima,alpha,828.80,ok,"batch 75"
14676,Citra,alpha,625.28,ok,"batch 76"
14677,Citra,alpha,1414.96,ok,"batch 77"
14678,Danu,alpha,9937.92,ok,"batch 78"
14679,Ada,alpha,3086.72,ok,"batch 79"
14680,Bima,alpha,8860.16,ok,"batch 80"
